lat,lon,hour
40.7051,-73.9253,14
40.7819,-73.9474,8
40.7187,-73.9546,20
40.721,-74.0043,19
40.7193,-74.0087,21
40.7444,-74.0056,21
40.7752,-73.9553,14
40.6227,-74.0282,22
40.735,-73.9879,16
40.7473,-73.971,7
40.7459,-73.9568,16
40.7208,-73.9977,21
40.7521,-73.9819,19
40.715,-73.9445,23
40.6844,-73.9776,13
40.732,-73.986,23
40.7221,-73.9586,3
40.7414,-74.0379,11
40.7586,-73.9817,18
40.7143,-74.0147,21
40.7437,-73.9986,20
40.7357,-74.0023,14
40.7186,-73.9433,8
40.7697,-73.9846,13
40.7223,-74.0106,23
40.7765,-73.948,17
40.7419,-74.0055,23
40.7582,-73.9892,17
40.7279,-73.9948,23
40.7596,-73.9711,12
40.7615,-73.9751,18
40.7327,-73.9974,22
40.7573,-73.9823,21
40.7512,-73.9915,14
40.7557,-73.9861,17
40.7458,-73.988,9
40.7865,-73.9701,6
40.6449,-73.7825,23
40.7643,-73.9742,21
40.7509,-73.9863,20
40.7314,-74.0102,23
40.7637,-73.9818,20
40.6975,-73.9326,0
40.7481,-73.9807,16
40.7163,-73.991,7
40.7346,-73.9988,20
40.7715,-73.9805,19
40.7322,-74.002,18
40.7253,-74.0033,17
40.7642,-73.9831,10
40.7179,-73.9903,20
40.7512,-73.9941,17
40.764,-73.9786,9
40.7321,-73.9845,5
40.7566,-73.9699,20
40.7534,-73.9888,8
40.7225,-73.9932,14
40.7905,-73.9766,17
40.7431,-74.0074,20
40.7441,-73.9746,20
40.7203,-73.9883,20
40.757,-73.9786,15
40.7589,-73.9646,8
40.7648,-73.984,20
40.7035,-73.9318,14
40.6773,-73.9983,11
40.6699,-73.892,18
40.7785,-73.9612,14
40.7422,-74.0007,22
40.7642,-73.9558,14
40.7683,-73.9959,9
40.7573,-73.9839,22
40.7318,-74.0033,20
40.7515,-73.9761,16
40.7498,-74.0052,18
40.7213,-73.9937,9
40.72,-74.0079,15
40.7457,-73.9895,23
40.7645,-73.973,22
40.7165,-74.0165,17
40.737,-73.9904,20
40.7568,-73.9856,18
40.7178,-73.9855,22
40.7583,-73.9667,13
40.7114,-74.0045,15
40.7413,-73.993,8
40.7293,-74.0023,12
40.7527,-74.004,10
40.6454,-73.7833,14
40.7604,-73.9704,6
40.7806,-73.9618,18
40.7285,-74.0071,18
40.7028,-73.9811,18
40.7395,-74.0056,6
40.7073,-74.0073,10
40.7323,-73.9807,0
40.724,-73.9824,21
40.7707,-73.8656,15
40.7551,-73.9917,18
40.7483,-74.0056,7
40.7731,-73.8858,16
40.7354,-73.9944,20
40.7179,-73.9535,10
40.7364,-73.9966,23
40.716,-74.0086,23
40.7519,-73.9851,11
40.7746,-73.9913,7
40.7496,-73.9914,18
40.7808,-73.9583,16
40.7246,-73.9801,7
40.7178,-73.9904,11
40.7402,-73.9878,16
40.7644,-73.9688,17
40.7751,-73.9492,7
40.7351,-74.0019,22
40.646,-73.7767,5
40.777,-73.9473,15
40.7326,-73.9962,16
40.7198,-73.9885,8
40.7603,-73.9869,22
40.715,-74.009,20
40.7237,-73.9983,17
40.7402,-74.0057,23
40.7583,-73.9793,23
40.7173,-73.9934,6
40.7381,-73.988,21
40.7403,-73.9984,9
40.6794,-73.9901,22
40.7015,-73.9918,20
40.7346,-74.0054,17
40.7164,-73.9613,19
40.7535,-73.9743,16
40.774,-73.8726,18
40.7566,-73.9763,17
40.7704,-73.9643,21
40.7396,-74.002,2
40.7034,-74.0077,14
40.7557,-73.9836,20
40.6757,-74.017,21
40.721,-74.0041,15
40.7453,-74.0022,20
40.7452,-73.9756,14
40.6465,-73.7837,5
40.761,-73.9724,15
40.737,-74.0078,21
40.6911,-73.9844,10
40.7453,-74.0079,19
40.7709,-73.9079,21
40.7237,-73.9964,13
40.7407,-73.9902,17
40.7132,-73.9939,17
40.7886,-73.9731,7
40.7412,-74.0055,16
40.7341,-73.9909,23
40.7309,-74.0027,16
40.7312,-73.9995,22
40.7368,-74.0305,16
40.7318,-73.807,15
40.7663,-73.9822,9
40.7115,-73.9632,1
40.7421,-73.985,21
40.7409,-73.9957,17
40.7614,-73.9661,16
40.7208,-73.9819,11
40.7295,-74.0018,15
40.7709,-73.8656,18
40.7232,-74.0062,19
40.8582,-73.8957,20
40.7527,-73.9769,16
40.7464,-73.9915,8
40.7681,-73.9917,15
40.7338,-73.9881,15
40.7426,-73.9537,19
40.6889,-73.9889,14
40.7696,-73.9661,14
40.7414,-73.9978,20
40.6727,-73.9752,8
40.7645,-73.9689,9
40.7333,-74.0064,5
40.7913,-73.9756,6
40.7094,-74.0119,20
40.7425,-74.0042,15
40.7678,-73.9697,17
40.7412,-73.9878,13
40.7468,-73.9859,19
40.7553,-73.9869,2
40.7643,-73.9869,23
40.8091,-73.9539,11
40.7256,-74.0057,20
40.7605,-73.9896,16
40.7511,-73.9783,19
40.721,-73.9948,16
40.868,-73.9174,1
40.6461,-73.7769,13
40.646,-73.7768,5
40.7454,-73.9826,12
40.7536,-73.9732,17
40.748,-74.008,14
40.7323,-74.0077,22
40.72,-73.9999,10
40.7443,-73.9875,16
40.7668,-73.9847,16
40.7633,-73.9926,10
40.7645,-73.9824,11
40.7247,-73.9921,22
40.7153,-74.0072,19
40.7431,-74.0077,21
40.7759,-73.9553,21
40.721,-73.998,14
40.7578,-73.9756,0
40.7415,-74.0037,9
40.7587,-73.973,18
40.7485,-73.9804,17
40.7263,-74.0056,18
40.7275,-73.9935,22
40.7509,-73.9886,19
40.7834,-73.9744,14
40.8007,-73.9678,16
40.7808,-73.9727,16
40.7446,-73.9852,13
40.6795,-73.9971,0
40.7274,-73.9886,22
40.7098,-74.0046,16
40.7662,-73.9916,6
40.7396,-74.0356,7
40.6712,-73.9887,3
40.7214,-73.9927,23
40.7449,-73.9997,19
40.8615,-73.9198,14
40.7586,-73.985,12
40.7835,-73.9513,8
40.7462,-73.9718,15
40.8556,-73.938,23
40.6909,-74.1775,20
40.751,-73.9913,11
40.7778,-73.9796,16
40.7289,-73.9508,8
40.7714,-73.9584,9
40.722,-74.0009,12
40.7453,-74.0078,19
40.7709,-73.8659,20
40.7002,-73.9444,13
40.7585,-73.9869,6
40.7369,-74.0488,2
40.7621,-73.9819,20
40.7212,-73.9936,23
40.7678,-73.9915,8
40.7417,-73.9874,20
40.7215,-74.0044,18
40.7152,-73.9518,20
40.7406,-74.0056,18
40.7542,-73.9867,16
40.7249,-74.0076,13
40.7669,-73.984,23
40.7759,-73.9561,17
40.7487,-73.9737,5
40.7134,-73.9493,22
40.6771,-73.9982,8
40.726,-73.9896,21
40.7249,-73.9924,22
40.6834,-73.975,21
40.7598,-73.9748,17
40.7597,-73.9915,22
40.7558,-73.9878,15
40.7612,-73.9709,16
40.7273,-73.9824,23
40.736,-73.9873,16
40.7624,-73.9716,16
40.7543,-73.9786,16
40.6769,-73.9352,21
40.7262,-74.0015,6
40.7365,-73.9975,8
40.7695,-73.958,7
40.7203,-73.9873,21
40.7529,-74.0262,22
40.706,-73.9218,12
40.7706,-73.9643,9
40.6849,-73.9592,0
40.7573,-73.9755,9
40.7711,-73.9486,9
40.7272,-73.9918,0
40.7514,-74.0067,16
40.7469,-73.9733,9
40.7435,-74.0,23
40.7301,-74.0069,21
40.7779,-73.9517,22
40.7083,-74.0083,12
40.7886,-73.9759,9
40.7297,-73.9521,14
40.7413,-73.9928,13
40.6796,-73.9491,10
40.7272,-73.9954,18
40.7219,-73.992,2
40.6348,-74.0264,23
40.7675,-73.9881,11
40.7139,-73.9218,20
40.7651,-73.9806,20
40.7387,-73.9916,22
40.7191,-73.9417,12
40.6834,-73.9739,18
40.7096,-73.9519,4
40.7168,-74.0145,6
40.7415,-73.9855,15
40.7567,-73.9748,17
40.7507,-73.9746,11
40.7333,-74.0048,16
40.7339,-73.9928,20
40.768,-73.9916,9
40.7239,-74.0025,11
40.7429,-73.9865,19
40.6464,-73.7898,17
40.6674,-73.9366,12
40.6948,-74.1779,7
40.753,-73.9875,9
40.7647,-73.9721,13
40.7436,-73.9881,11
40.7386,-73.9978,20
40.746,-73.993,20
40.759,-73.9942,9
40.703,-73.9907,19
40.7174,-74.0103,23
40.7728,-73.9795,10
40.7375,-73.9842,22
40.7513,-74.0068,15
40.7725,-73.9496,7
40.7195,-73.9877,7
40.7406,-73.9931,17
40.7495,-73.9918,22
40.7223,-74.0038,20
40.7602,-73.981,13
40.7301,-74.0083,17
40.7587,-73.9737,18
40.7611,-73.9235,21
40.7629,-73.9719,19
40.7605,-73.9753,19
40.7799,-73.9878,6
40.7721,-73.9623,15
40.7385,-73.9882,21
40.7383,-74.0096,1
40.7677,-73.983,17
40.7969,-73.9609,19
40.7751,-73.9634,16
40.7552,-73.9881,10
40.6627,-73.9972,11
40.7635,-73.9844,23
40.7365,-73.9946,23
40.7855,-73.9523,16
40.7122,-74.0081,5
40.7449,-73.98,8
40.7824,-73.9505,21
40.7739,-73.8715,14
40.6421,-73.7885,17
40.6819,-73.7435,18
40.7187,-74.0026,8
40.7343,-74.0708,0
40.7242,-74.0011,17
40.7622,-73.9762,22
40.754,-73.9746,15
40.733,-73.9962,20
40.6896,-73.8093,20
40.7353,-73.9878,19
40.7392,-73.9936,16
40.7451,-73.9747,18
40.7553,-73.9871,22
40.6908,-74.1782,23
40.6971,-73.9353,19
40.7131,-73.9557,6
40.7342,-73.9925,15
40.737,-74.0074,10
40.6977,-73.9941,16
40.742,-74.0046,14
40.7604,-73.9874,21
40.7408,-74.0076,16
40.7228,-73.9831,16
40.7035,-73.9897,9
40.6951,-73.9643,20
40.8021,-73.9614,0
40.6844,-73.9762,21
40.7219,-73.9472,19
40.7452,-73.9765,13
40.7429,-73.9892,16
40.7595,-73.9812,20
40.7534,-73.9749,12
40.7485,-73.9561,16
40.7737,-73.9639,15
40.7683,-73.8622,8
40.6718,-73.9639,23
40.7295,-73.9897,22
40.7773,-73.9783,12
40.6849,-73.9947,18
40.7439,-73.9951,7
40.7715,-73.982,21
40.7697,-73.984,8
40.7944,-73.9663,9
40.7586,-73.9613,7
40.7638,-73.9781,19
40.7053,-74.0164,15
40.7394,-73.9996,19
40.7677,-73.9829,21
40.7262,-74.0025,22
40.6613,-73.997,14
40.7598,-73.9732,20
40.7472,-73.9916,18
40.7133,-73.952,5
40.7252,-74.0034,19
40.7733,-73.9804,14
40.7911,-73.9535,12
40.7591,-73.9684,20
40.6739,-73.9645,14
40.7435,-73.9882,18
40.7418,-73.9902,13
40.7236,-74.0,1
40.6854,-73.9315,12
40.7693,-73.9554,18
40.7438,-74.0063,12
40.741,-73.9992,16
40.7293,-73.984,10
40.7236,-74.0106,15
40.745,-73.9847,13
40.7374,-74.2067,13
40.7584,-73.9904,13
40.7247,-73.994,23
40.7266,-74.0322,5
40.7251,-73.9922,20
40.7438,-74.0062,20
40.7438,-74.0062,7
40.7493,-73.9866,18
40.7678,-73.9616,19
40.7488,-74.0034,16
40.684,-73.9759,19
40.7735,-73.9823,19
40.8034,-73.9488,18
40.7456,-73.9782,21
40.761,-73.9869,19
40.7223,-74.0112,20
40.728,-74.0022,22
40.7191,-74.0036,10
40.7286,-74.0027,22
40.7594,-73.9871,15
40.6997,-73.9114,16
40.6939,-73.9905,22
40.761,-73.9864,21
40.715,-74.0161,15
40.7339,-74.0052,8
40.7355,-74.0032,16
40.7707,-73.8655,14
40.7169,-74.0147,16
40.6734,-73.9927,21
40.7089,-74.0071,10
40.7107,-74.0048,0
40.7448,-73.9872,15
40.737,-73.9904,22
40.7321,-73.9914,12
40.7247,-74.0102,22
40.7211,-73.9809,7
40.7377,-74.0065,5
40.7292,-73.9922,21
40.7267,-74.032,22
40.7236,-73.9795,16
40.7796,-73.9458,13
40.774,-73.8722,13
40.7779,-73.9778,10
40.7445,-74.0025,20
40.8562,-73.8851,14
40.7567,-73.9852,23
40.7192,-73.9889,6
40.7286,-73.994,14
40.7432,-74.0078,22
40.744,-73.992,19
40.7462,-73.9795,7
40.6726,-73.9801,6
40.7454,-74.0084,18
40.7284,-73.9997,21
40.7597,-73.9741,20
40.7754,-73.9586,7
40.7557,-73.9868,17
40.7293,-73.9872,23
40.7404,-74.0058,19
40.757,-73.9853,22
40.7759,-73.944,10
40.7724,-73.9609,16
40.7251,-74.0015,19
40.7534,-73.9927,14
40.7746,-73.9601,11
40.7524,-73.9804,23
40.6927,-73.9923,15
40.7443,-73.9876,19
40.6859,-73.9842,7
40.7346,-73.9965,19
40.7094,-74.0139,8
40.7193,-74.0424,23
40.738,-74.0019,22
40.7223,-74.0033,16
40.7362,-73.991,15
40.745,-73.9804,13
40.7423,-73.9836,22
40.7093,-74.0117,15
40.6659,-73.9848,4
40.7731,-73.9162,16
40.7333,-73.9873,7
40.7645,-73.9894,3
40.716,-73.9621,22
40.7681,-73.9963,16
40.8088,-73.9399,8
40.7406,-73.9895,11
40.8265,-73.9267,14
40.7366,-73.989,21
40.7268,-74.0089,12
40.7142,-74.0094,18
40.6466,-73.7897,17
40.7411,-73.9923,16
40.7141,-73.9503,9
40.7258,-74.0009,17
40.6395,-73.9983,16
40.7518,-74.0012,13
40.7656,-73.9626,11
40.7096,-73.996,16
40.7226,-73.9979,15
40.7564,-73.982,20
40.7957,-73.9728,6
40.7198,-73.9847,21
40.7407,-74.0067,20
40.7535,-73.9788,15
40.8078,-73.9593,5
40.756,-73.9789,14
40.6797,-73.9658,8
40.7867,-73.9808,14
40.6486,-73.783,22
40.7566,-73.9824,23
40.7796,-73.9879,17
40.7308,-73.993,17
40.7525,-73.9787,18
40.7616,-73.9746,20
40.6934,-73.9905,18
40.7565,-73.9841,12
40.735,-73.9933,21
40.7589,-73.9818,13
40.7111,-74.0057,19
40.725,-73.9983,15
40.771,-73.8657,13
40.7679,-73.966,23
40.7301,-74.0069,20
40.7904,-73.9752,10
40.7885,-73.9707,8
40.7549,-73.9999,17
40.7985,-73.9732,6
40.7164,-74.0092,23
40.7305,-74.0068,14
40.7766,-73.9829,17
40.7589,-73.9703,20
40.7743,-73.9811,17
40.7213,-73.9811,22
40.7192,-74.0052,10
40.7419,-73.9853,10
40.7503,-73.9773,8
40.7266,-73.8597,10
40.7462,-73.9773,21
40.7608,-73.979,20
40.7623,-73.9745,18
40.7381,-74.009,0
40.7277,-74.0003,22
40.7594,-73.9863,21
40.7651,-73.9836,18
40.7296,-73.9967,17
40.7559,-73.9825,9
40.8093,-73.9445,11
40.6875,-73.9757,8
40.7371,-74.0057,12
40.7033,-74.0132,20
40.7186,-73.9927,0
40.76,-73.9814,18
40.7197,-73.9623,14
40.7482,-73.9396,17
40.7408,-74.0055,22
40.7277,-74.0035,17
40.7628,-73.9708,3
40.7278,-73.9877,23
40.7654,-73.9757,6
40.7535,-73.9854,22
40.7593,-73.962,15
40.6411,-73.9625,7
40.7639,-73.973,16
40.7738,-73.9063,4
40.711,-74.0059,20
40.7399,-74.0069,1
40.7571,-73.9897,5
40.7269,-73.9798,5
40.7245,-74.0008,19
40.6951,-74.1787,11
40.7668,-73.9606,4
40.7517,-73.9805,17
40.764,-73.9583,10
40.6879,-74.1825,22
40.7643,-73.9818,16
40.7743,-73.953,17
40.7111,-73.9867,8
40.7639,-73.9773,13
40.6821,-73.9471,9
40.7283,-73.9944,22
40.7865,-73.9778,23
40.7257,-73.9921,1
40.7227,-73.9908,8
40.722,-73.9964,23
40.7264,-73.9959,12
40.7732,-73.9469,8
40.7708,-73.963,13
40.7627,-73.9851,17
40.764,-73.9692,16
40.7476,-74.0366,5
40.7231,-73.9974,6
40.7477,-73.9567,5
40.7511,-73.9851,18
40.7607,-73.9743,19
40.645,-73.782,12
40.726,-74.0057,18
40.7036,-74.0143,16
40.7423,-73.9747,12
40.7692,-73.9811,13
40.697,-73.9968,8
40.758,-73.9916,17
40.7499,-73.9841,13
40.77,-73.9667,13
40.759,-73.9918,22
40.6243,-73.9425,0
40.7086,-74.0104,8
40.6763,-73.9635,22
40.7222,-74.0095,18
40.7213,-74.0002,20
40.7818,-73.9559,9
40.7438,-73.9814,18
40.7591,-73.9943,4
40.7487,-73.9823,11
40.7463,-73.9942,8
40.7648,-73.9755,19
40.7025,-74.0111,18
40.7449,-73.9914,10
40.7254,-73.9986,18
40.5783,-73.938,10
40.7061,-73.9287,22
40.757,-73.9872,19
40.732,-73.9966,22
40.7177,-74.0059,10
40.7113,-74.0154,16
40.7694,-73.9519,20
40.773,-73.8854,8
40.7618,-73.9928,0
40.7406,-74.0001,18
40.7305,-74.0068,16
40.758,-73.9732,14
40.7885,-73.967,7
40.7249,-74.0358,6
40.7921,-73.968,9
40.7501,-73.9913,1
40.709,-74.016,19
40.7667,-73.9848,17
40.7753,-73.9577,16
40.6599,-73.9894,8
40.7342,-73.9995,21
40.7083,-74.0093,23
40.6758,-74.0148,16
40.6267,-73.9685,4
40.7063,-74.0087,21
40.7606,-73.9783,21
40.745,-73.983,14
40.6448,-73.7826,19
40.7108,-74.0111,9
40.6457,-73.7768,22
40.7588,-73.9837,5
40.7304,-73.9935,10
40.7061,-74.006,8
40.7334,-73.9997,23
40.7619,-73.974,21
40.762,-73.9728,15
40.6955,-74.1782,13
40.7261,-74.0075,15
40.7277,-74.0072,20
40.7563,-73.9789,16
40.7421,-73.9893,18
40.7372,-73.9865,19
40.7336,-74.0019,17
40.7211,-73.9993,19
40.7197,-73.9886,0
40.802,-73.9673,14
40.7336,-74.0011,16
40.8293,-73.9284,20
40.7568,-73.9852,18
40.7558,-73.9835,21
40.7601,-73.9966,10
40.7189,-74.011,10
40.7807,-73.9869,17
40.7033,-73.9941,20
40.7099,-73.9473,5
40.6945,-73.9701,17
40.7726,-73.9787,6
40.7328,-73.9901,18
40.7416,-73.9938,14
40.731,-73.9856,19
40.8835,-73.9156,22
40.7759,-73.9607,17
40.7745,-73.9639,3
40.7014,-74.0126,15
40.722,-73.9883,23
40.7453,-74.008,11
40.7572,-74.001,13
40.645,-73.782,21
40.7802,-73.9475,7
40.7593,-73.9809,19
40.7652,-73.9695,7
40.7836,-73.978,23
40.7532,-73.9837,19
40.7084,-74.0068,15
40.7284,-73.9997,23
40.7789,-73.9561,3
40.7246,-73.9996,11
40.7933,-73.9672,16
40.7059,-74.0088,15
40.7307,-73.9931,6
40.7391,-73.9877,18
40.7218,-73.9998,19
40.7515,-74.0073,15
40.7685,-73.9553,23
40.7498,-73.9857,18
40.7536,-73.9885,16
40.6856,-73.9792,16
40.6788,-73.9685,17
40.769,-73.9813,18
40.6428,-73.7895,21
40.7152,-73.9812,5
40.7885,-73.969,14
40.7514,-73.9937,20
40.7712,-73.9663,16
40.6483,-73.7826,21
40.759,-73.9725,20
40.7232,-73.9913,22
40.7653,-73.953,11
40.6933,-73.9889,17
40.7332,-73.99,5
40.7283,-73.9868,19
40.7388,-74.009,17
40.7075,-74.0062,6
40.7789,-73.9852,19
40.7223,-73.9917,8
40.6913,-73.9665,7
40.6466,-73.7899,18
40.7153,-74.0088,18
40.7264,-74.0021,16
40.7514,-73.9836,15
40.7897,-73.9757,16
40.7706,-73.8654,8
40.7772,-73.9891,8
40.7131,-74.008,18
40.7514,-73.9904,21
40.7595,-73.9698,19
40.6467,-73.7893,14
40.7343,-74.0028,0
40.7515,-73.9821,21
40.7755,-73.9601,15
40.7541,-73.9996,15
40.7616,-73.9747,18
40.7646,-73.9728,20
40.7195,-73.9606,22
40.7641,-73.9885,18
40.7076,-74.0101,5
40.6817,-74.0023,23
40.7226,-73.9828,19
40.7635,-73.9095,11
40.7044,-74.0065,20
40.7468,-73.9748,9
40.757,-73.9989,17
40.7606,-73.9832,21
40.7517,-73.9843,15
40.7319,-73.9742,20
40.7549,-73.9766,19
40.762,-73.9737,19
40.762,-73.9837,15
40.7401,-73.9883,1
40.7735,-73.9835,20
40.742,-74.0038,1
40.7716,-73.9823,15
40.7226,-74.0074,20
40.7456,-73.9911,8
40.7438,-73.988,22
40.7335,-73.9899,19
40.761,-73.9993,9
40.7654,-73.9621,18
40.739,-73.9911,18
40.7345,-74.0023,17
40.7326,-74.0004,7
40.7454,-73.9906,15
40.6461,-73.7768,10
40.7358,-73.9978,6
40.7606,-73.9897,21
40.7687,-73.867,12
40.7409,-73.9975,6
40.7315,-74.0057,20
40.685,-73.9901,6
40.7193,-74.0089,20
40.7236,-74.0049,17
40.751,-73.9878,8
40.7956,-73.973,8
40.7788,-73.98,4
40.7343,-73.9897,14
40.7199,-73.9912,21
40.6649,-73.979,12
40.7401,-73.9893,16
40.7345,-73.9999,21
40.7228,-74.0051,16
40.7518,-73.9932,10
40.7336,-73.9919,18
40.7626,-73.9714,22
40.7772,-73.9752,6
40.6886,-73.9871,18
40.7333,-74.0048,21
40.7255,-73.9931,2
40.6465,-73.7898,16
40.7484,-73.9926,16
40.7586,-73.9789,18
40.7811,-73.9494,18
40.7261,-73.9918,11
40.7747,-73.9582,20
40.7112,-74.0058,14
40.7698,-73.9918,17
40.7407,-74.0056,3
40.7634,-73.9748,16
40.7742,-73.9632,15
40.6891,-73.9864,12
40.7431,-73.9929,23
40.7662,-73.9248,18
40.7662,-73.9954,21
40.7411,-73.9973,20
40.7391,-73.9934,20
40.7182,-73.9905,14
40.7923,-73.9679,13
40.7518,-73.9758,13
40.7092,-74.0108,23
40.7765,-73.9598,6
40.6359,-73.9112,15
40.732,-73.9956,8
40.7709,-73.9651,9
40.7063,-74.0091,16
40.7414,-73.9813,14
40.719,-73.9956,7
40.7169,-74.0122,16
40.7616,-73.9977,10
40.7622,-73.9639,3
40.7395,-74.0018,1
40.7341,-73.9989,12
40.7253,-73.998,22
40.7705,-73.9915,15
40.7594,-73.9722,16
40.6465,-73.9671,16
40.7694,-73.963,19
40.7441,-74.0068,3
40.6802,-73.9839,10
40.6891,-73.997,20
40.7442,-73.9876,20
40.727,-73.9802,11
40.7657,-73.9589,18
40.702,-73.9886,21
40.7539,-73.9782,22
40.7407,-74.0056,16
40.6947,-73.9159,13
40.69,-73.9637,13
40.7137,-74.009,16
40.7556,-73.9703,13
40.7254,-73.9764,6
40.7455,-73.9846,14
40.7544,-73.9864,17
40.7344,-74.0024,19
40.7575,-74.0009,18
40.7428,-73.9926,16
40.6835,-73.9756,18
40.7773,-73.9623,6
40.7808,-73.9565,19
40.7453,-73.9908,12
40.7497,-73.9736,9
40.759,-73.9885,23
40.7409,-73.9976,18
40.7476,-74.0059,15
40.7544,-73.9721,21
40.7537,-73.9853,17
40.7553,-73.9838,15
40.761,-73.9803,10
40.7288,-73.9874,17
40.758,-73.9692,13
40.7552,-73.975,19
40.7484,-74.0054,9
40.7232,-73.9957,12
40.7164,-73.9912,1
40.7531,-73.9748,12
40.7493,-74.0031,15
40.7609,-73.9728,19
40.7702,-73.9618,15
40.7114,-74.0,16
40.8285,-73.9255,23
40.7455,-73.9846,16
40.7417,-74.005,16
40.6962,-73.9954,18
40.7526,-73.9729,20
40.7152,-74.0094,14
40.7025,-73.9934,13
40.7423,-74.0062,22
40.7497,-73.9834,12
40.6939,-73.9938,10
40.7412,-73.9867,21
40.7553,-73.9719,16
40.7181,-73.9902,16
40.7371,-73.9918,15
40.7931,-73.9749,7
40.6741,-73.968,17
40.7484,-74.0057,5
40.7209,-74.0051,18
40.7228,-73.9553,23
40.7568,-73.9698,14
40.7475,-74.0018,20
40.7506,-73.983,19
40.7207,-73.9802,17
40.656,-73.9501,9
40.7394,-73.9885,8
40.7706,-73.9566,10
40.7469,-74.0083,19
40.7634,-73.9696,17
40.7687,-73.8622,17
40.6797,-73.9363,23
40.7501,-74.0057,15
40.7603,-73.9839,11
40.6441,-73.7825,23
40.7679,-73.9914,7
40.7112,-73.9675,9
40.747,-73.9528,22
40.7405,-74.0065,20
40.7284,-73.9816,19
40.7623,-73.9782,20
40.7498,-73.9752,15
40.7323,-74.0037,0
40.7155,-74.0156,17
40.7565,-73.9702,14
40.6763,-73.9668,23
40.7253,-73.9779,23
40.7741,-73.8721,15
40.7443,-73.9786,14
40.7367,-74.0047,16
40.7305,-74.0068,18
40.771,-73.9618,9
40.7639,-73.9708,17
40.7037,-73.9905,12
40.7804,-73.9592,9
40.7478,-73.9894,8
40.7589,-73.9726,12
40.7689,-73.9552,6
40.7376,-73.9972,21
40.74,-73.9991,17
40.747,-74.0047,22
40.7583,-73.9773,17
40.7285,-74.0001,20
40.7469,-73.941,1
40.7598,-73.9661,15
40.7535,-73.9889,19
40.7854,-73.95,18
40.7434,-73.9977,7
40.7338,-74.0027,22
40.7662,-73.9641,9
40.7785,-73.9823,17
40.7679,-73.9915,15
40.8189,-73.9284,2
40.7425,-74.0382,5
40.7517,-73.9938,18
40.6435,-73.7898,19
40.6945,-74.1773,13
40.7214,-73.9885,22
40.7329,-73.9816,15
40.7886,-73.9771,6
40.7064,-74.0128,17
40.7336,-73.987,16
40.7315,-73.9884,10
40.726,-73.9871,17
40.7504,-73.9733,17
40.7134,-73.9903,9
40.7326,-73.9853,21
40.7304,-73.999,22
40.7201,-73.9554,1
40.7605,-73.9758,20
40.7784,-73.9789,14
40.7739,-73.8716,8
40.7561,-73.9818,8
40.7209,-74.0041,9
40.7902,-73.9752,6
40.7594,-73.9874,22
40.7811,-73.9456,12
40.7171,-74.0028,7
40.7189,-74.011,11
40.7698,-73.9587,16
40.6908,-73.9919,14
40.7611,-73.9843,18
40.6476,-73.9747,17
40.759,-73.9725,2
40.7629,-73.9736,16
40.7398,-73.9904,7
40.7271,-73.9998,0
40.7636,-73.9752,20
40.7361,-74.005,6
40.7507,-74.002,14
40.7557,-73.9744,16
40.7594,-73.9753,16
40.7295,-74.0022,17
40.7284,-73.9954,12
40.7696,-73.9957,12
40.7273,-73.9937,18
40.7392,-74.0503,16
40.7686,-73.9168,5
40.7268,-73.9984,14
40.7875,-73.9744,14
40.7643,-73.9713,16
40.7368,-73.982,9
40.748,-74.0081,11
40.7563,-73.9644,18
40.7322,-74.0077,19
40.779,-73.9776,16
40.6459,-73.7768,19
40.6042,-74.0035,19
40.7249,-73.9813,22
40.7709,-73.9566,4
40.7304,-73.9514,12
40.7481,-74.004,21
40.7948,-73.9726,7
40.6686,-73.9934,1
40.7726,-73.9454,18
40.688,-74.1829,15
40.6913,-73.9843,11
40.7701,-73.8644,21
40.7757,-73.9764,18
40.7545,-73.9996,16
40.7281,-74.0072,18
40.7619,-73.9742,21
40.7613,-73.9668,19
40.747,-73.9411,19
40.7215,-73.9885,0
40.7369,-74.0032,19
40.7646,-73.9718,17
40.791,-73.9746,7
40.6958,-73.9319,0
40.7746,-73.9634,14
40.7478,-73.9911,21
40.7294,-73.987,16
40.7255,-73.984,22
40.7588,-73.9748,16
40.7347,-74.0092,18
40.7366,-73.9929,10
40.7432,-73.9957,21
40.7629,-73.966,10
40.7132,-73.993,6
40.7235,-74.0006,10
40.7612,-73.9905,22
40.7198,-73.9546,10
40.6795,-73.9843,6
40.7303,-74.0092,12
40.7377,-73.9932,19
40.7221,-73.9815,8
40.6519,-73.959,18
40.6795,-74.0119,9
40.7275,-73.9938,0
40.7499,-73.984,8
40.7514,-73.9761,20
40.762,-73.9746,21
40.7765,-73.9527,13
40.7759,-73.9633,8
40.7637,-73.9753,19
40.7475,-73.9864,21
40.7301,-73.9977,17
40.7208,-73.9567,22
40.7076,-74.0058,18
40.7458,-74.0054,15
40.7545,-73.937,19
40.7234,-73.9938,19
40.7558,-73.9767,17
40.7233,-73.9914,17
40.734,-74.0026,16
40.7581,-73.992,18
40.7622,-73.9789,7
40.7833,-73.959,13
40.7434,-73.994,11
40.7289,-74.0432,13
40.7764,-73.9618,20
40.7228,-73.9959,22
40.6484,-73.7831,17
40.7709,-73.9593,17
40.688,-73.9768,22
40.7207,-73.9956,19
40.7643,-73.9735,8
40.7283,-74.0027,17
40.842,-73.9442,18
40.7131,-73.9929,6
